file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/ChandelierExitShortIndicator.java,org.ta4j.core.indicators.ChandelierExitShortIndicator,ChandelierExitShortIndicator/1[org.ta4j.core.indicators.TimeSeries],true,48,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/ChandelierExitShortIndicator.java,org.ta4j.core.indicators.ChandelierExitShortIndicator,"ChandelierExitShortIndicator/3[org.ta4j.core.indicators.TimeSeries,int,org.ta4j.core.Decimal]",true,58,5,3,0,3,1,0,6,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,27,1,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/ChandelierExitShortIndicator.java,org.ta4j.core.indicators.ChandelierExitShortIndicator,calculate/1[int],false,66,2,2,0,2,1,4,3,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,false
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/helpers/MaxPriceIndicator.java,org.ta4j.core.indicators.helpers.MaxPriceIndicator,calculate/1[int],false,43,1,0,0,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/helpers/MaxPriceIndicator.java,org.ta4j.core.indicators.helpers.MaxPriceIndicator,MaxPriceIndicator/1[org.ta4j.core.indicators.helpers.TimeSeries],true,37,1,4,4,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/helpers/ConvergenceDivergenceIndicator.java,org.ta4j.core.indicators.helpers.ConvergenceDivergenceIndicator,"ConvergenceDivergenceIndicator/6[org.ta4j.core.Indicator<org.ta4j.core.Decimal>,org.ta4j.core.Indicator<org.ta4j.core.Decimal>,int,org.ta4j.core.indicators.helpers.ConvergenceDivergenceIndicator.ConvergenceDivergenceType,double,double]",true,168,3,2,0,2,1,2,10,0,0,6,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,37,1,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/helpers/ConvergenceDivergenceIndicator.java,org.ta4j.core.indicators.helpers.ConvergenceDivergenceIndicator,calculatePositiveConvergence/1[int],false,311,3,4,1,3,1,5,7,1,4,1,5,1,1,0,0,0,0,0,0,4,0,0,0,0,0,21,2,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/helpers/ConvergenceDivergenceIndicator.java,org.ta4j.core.indicators.helpers.ConvergenceDivergenceIndicator,calculatePositiveConvergenceStrict/1[int],false,267,2,1,1,0,1,2,5,1,2,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,16,2,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/helpers/ConvergenceDivergenceIndicator.java,org.ta4j.core.indicators.helpers.ConvergenceDivergenceIndicator,calculateNegativeConvergence/1[int],false,326,3,6,1,5,1,7,7,1,4,1,7,1,1,0,0,0,0,0,1,4,0,0,0,0,0,21,2,0,true
/mnt/c/Users/User/Downloads/ta4j/ta4j/ta4j-core/src/main/java/org/ta4j/core/indicators/helpers/ConvergenceDivergenceIndicator.java,org.ta4j.core.indicators.helpers.ConvergenceDivergenceIndicator,calculate/1[int],false,220,2,10,0,10,13,10,37,12,0,1,10,8,5,0,2,0,0,0,0,1,0,2,0,0,0,15,4,0,false
